process	seq.unit.id	sample.name	flowcell	lane	barcode	barcode.group	well
0	CJA6525	NYU_014_11_PBXW0165	BHHTWHBCXX	1	1	1	A7	JM0583	296497	11 RLM	SORP 70/70	2C	NYU_014_11_PBXW0165	 Nla3 NYU_014 libraries	NYU_014	PBXW0165
0	CJA6526	NYU_014_11_PBXW0165	BHHTWHBCXX	1	1	2	B7	JM0583	296497	11 RLM	SORP 70/70	2C	NYU_014_11_PBXW0165	 Nla3 NYU_014 libraries	NYU_014	PBXW0165
0	CJA6527	NYU_014_11_PBXW0165	BHHTWHBCXX	1	1	3	C7	JM0583	296497	11 RLM	SORP 70/70	2C	NYU_014_11_PBXW0165	 Nla3 NYU_014 libraries	NYU_014	PBXW0165
0	CJA6528	NYU_014_11_PBXW0165	BHHTWHBCXX	1	1	4	D7	JM0583	296497	11 RLM	SORP 70/70	2C	NYU_014_11_PBXW0165	 Nla3 NYU_014 libraries	NYU_014	PBXW0165
0	CJA6529	NYU_014_11_PBXW0165	BHHTWHBCXX	1	1	5	E7	JM0583	296497	11 RLM	SORP 70/70	2C	NYU_014_11_PBXW0165	 Nla3 NYU_014 libraries	NYU_014	PBXW0165
0	CJA6530	NYU_014_11_PBXW0165	BHHTWHBCXX	1	1	6	F7	JM0583	296497	11 RLM	SORP 70/70	2C	NYU_014_11_PBXW0165	 Nla3 NYU_014 libraries	NYU_014	PBXW0165
0	CJA6531	NYU_014_11_PBXW0165	BHHTWHBCXX	1	1	7	G7	JM0583	296497	11 RLM	SORP 70/70	2C	NYU_014_11_PBXW0165	 Nla3 NYU_014 libraries	NYU_014	PBXW0165
0	CJA6532	NYU_014_11_PBXW0165	BHHTWHBCXX	1	1	8	H7	JM0583	296497	11 RLM	SORP 70/70	2C	NYU_014_11_PBXW0165	 Nla3 NYU_014 libraries	NYU_014	PBXW0165
0	CJA6533	NYU_014_11_PBXW0165	BHHTWHBCXX	1	2	1	A8	JM0583	296497	11 RLM	SORP 70/70	2C	NYU_014_11_PBXW0165	 Nla3 NYU_014 libraries	NYU_014	PBXW0165
0	CJA6534	NYU_014_11_PBXW0165	BHHTWHBCXX	1	2	2	B8	JM0583	296497	11 RLM	SORP 70/70	2C	NYU_014_11_PBXW0165	 Nla3 NYU_014 libraries	NYU_014	PBXW0165
0	CJA6535	NYU_014_11_PBXW0165	BHHTWHBCXX	1	2	3	C8	JM0583	296497	11 RLM	SORP 70/70	2C	NYU_014_11_PBXW0165	 Nla3 NYU_014 libraries	NYU_014	PBXW0165
0	CJA6536	NYU_014_11_PBXW0165	BHHTWHBCXX	1	2	4	D8	JM0583	296497	11 RLM	SORP 70/70	2C	NYU_014_11_PBXW0165	 Nla3 NYU_014 libraries	NYU_014	PBXW0165
0	CJA6537	NYU_014_11_PBXW0165	BHHTWHBCXX	1	2	5	E8	JM0583	296497	11 RLM	SORP 70/70	2C	NYU_014_11_PBXW0165	 Nla3 NYU_014 libraries	NYU_014	PBXW0165
0	CJA6538	NYU_014_11_PBXW0165	BHHTWHBCXX	1	2	6	F8	JM0583	296497	11 RLM	SORP 70/70	2C	NYU_014_11_PBXW0165	 Nla3 NYU_014 libraries	NYU_014	PBXW0165
0	CJA6539	NYU_014_11_PBXW0165	BHHTWHBCXX	1	2	7	G8	JM0583	296497	11 RLM	SORP 70/70	2C	NYU_014_11_PBXW0165	 Nla3 NYU_014 libraries	NYU_014	PBXW0165
0	CJA6540	NYU_014_11_PBXW0165	BHHTWHBCXX	1	2	8	H8	JM0583	296497	11 RLM	SORP 70/70	2C	NYU_014_11_PBXW0165	 Nla3 NYU_014 libraries	NYU_014	PBXW0165
0	CJA6541	NYU_014_11_PBXW0165	BHHTWHBCXX	1	4	1	A9	JM0583	296497	11 RLM	SORP 70/70	>2C	NYU_014_11_PBXW0165	 Nla3 NYU_014 libraries	NYU_014	PBXW0165
0	CJA6542	NYU_014_11_PBXW0165	BHHTWHBCXX	1	4	2	B9	JM0583	296497	11 RLM	SORP 70/70	>2C	NYU_014_11_PBXW0165	 Nla3 NYU_014 libraries	NYU_014	PBXW0165
0	CJA6543	NYU_014_11_PBXW0165	BHHTWHBCXX	1	4	3	C9	JM0583	296497	11 RLM	SORP 70/70	>2C	NYU_014_11_PBXW0165	 Nla3 NYU_014 libraries	NYU_014	PBXW0165
0	CJA6544	NYU_014_11_PBXW0165	BHHTWHBCXX	1	4	4	D9	JM0583	296497	11 RLM	SORP 70/70	>2C	NYU_014_11_PBXW0165	 Nla3 NYU_014 libraries	NYU_014	PBXW0165
0	CJA6545	NYU_014_11_PBXW0165	BHHTWHBCXX	1	4	5	E9	JM0583	296497	11 RLM	SORP 70/70	>2C	NYU_014_11_PBXW0165	 Nla3 NYU_014 libraries	NYU_014	PBXW0165
0	CJA6546	NYU_014_11_PBXW0165	BHHTWHBCXX	1	4	6	F9	JM0583	296497	11 RLM	SORP 70/70	>2C	NYU_014_11_PBXW0165	 Nla3 NYU_014 libraries	NYU_014	PBXW0165
0	CJA6547	NYU_014_11_PBXW0165	BHHTWHBCXX	1	4	7	G9	JM0583	296497	11 RLM	SORP 70/70	>2C	NYU_014_11_PBXW0165	 Nla3 NYU_014 libraries	NYU_014	PBXW0165
0	CJA6548	NYU_014_11_PBXW0165	BHHTWHBCXX	1	4	8	H9	JM0583	296497	11 RLM	SORP 70/70	>2C	NYU_014_11_PBXW0165	 Nla3 NYU_014 libraries	NYU_014	PBXW0165
0	CJA6549	NYU_014_12_PBXW0166	BHHTWHBCXX	1	7	1	A10	JM0583	296497	12 RLA	SORP 70/70	2C	NYU_014_12_PBXW0166	 Nla3 NYU_014 libraries	NYU_014	PBXW0166
0	CJA6550	NYU_014_12_PBXW0166	BHHTWHBCXX	1	7	2	B10	JM0583	296497	12 RLA	SORP 70/70	2C	NYU_014_12_PBXW0166	 Nla3 NYU_014 libraries	NYU_014	PBXW0166
0	CJA6551	NYU_014_12_PBXW0166	BHHTWHBCXX	1	7	3	C10	JM0583	296497	12 RLA	SORP 70/70	2C	NYU_014_12_PBXW0166	 Nla3 NYU_014 libraries	NYU_014	PBXW0166
0	CJA6552	NYU_014_12_PBXW0166	BHHTWHBCXX	1	7	4	D10	JM0583	296497	12 RLA	SORP 70/70	2C	NYU_014_12_PBXW0166	 Nla3 NYU_014 libraries	NYU_014	PBXW0166
0	CJA6553	NYU_014_12_PBXW0166	BHHTWHBCXX	1	7	5	E10	JM0583	296497	12 RLA	SORP 70/70	2C	NYU_014_12_PBXW0166	 Nla3 NYU_014 libraries	NYU_014	PBXW0166
0	CJA6554	NYU_014_12_PBXW0166	BHHTWHBCXX	1	7	6	F10	JM0583	296497	12 RLA	SORP 70/70	2C	NYU_014_12_PBXW0166	 Nla3 NYU_014 libraries	NYU_014	PBXW0166
0	CJA6555	NYU_014_12_PBXW0166	BHHTWHBCXX	1	7	7	G10	JM0583	296497	12 RLA	SORP 70/70	2C	NYU_014_12_PBXW0166	 Nla3 NYU_014 libraries	NYU_014	PBXW0166
0	CJA6556	NYU_014_12_PBXW0166	BHHTWHBCXX	1	7	8	H10	JM0583	296497	12 RLA	SORP 70/70	2C	NYU_014_12_PBXW0166	 Nla3 NYU_014 libraries	NYU_014	PBXW0166
0	CJA6557	NYU_014_12_PBXW0166	BHHTWHBCXX	1	8	1	A11	JM0583	296497	12 RLA	SORP 70/70	2C	NYU_014_12_PBXW0166	 Nla3 NYU_014 libraries	NYU_014	PBXW0166
0	CJA6558	NYU_014_12_PBXW0166	BHHTWHBCXX	1	8	2	B11	JM0583	296497	12 RLA	SORP 70/70	2C	NYU_014_12_PBXW0166	 Nla3 NYU_014 libraries	NYU_014	PBXW0166
0	CJA6559	NYU_014_12_PBXW0166	BHHTWHBCXX	1	8	3	C11	JM0583	296497	12 RLA	SORP 70/70	2C	NYU_014_12_PBXW0166	 Nla3 NYU_014 libraries	NYU_014	PBXW0166
0	CJA6560	NYU_014_12_PBXW0166	BHHTWHBCXX	1	8	4	D11	JM0583	296497	12 RLA	SORP 70/70	2C	NYU_014_12_PBXW0166	 Nla3 NYU_014 libraries	NYU_014	PBXW0166
0	CJA6561	NYU_014_12_PBXW0166	BHHTWHBCXX	1	8	5	E11	JM0583	296497	12 RLA	SORP 70/70	2C	NYU_014_12_PBXW0166	 Nla3 NYU_014 libraries	NYU_014	PBXW0166
0	CJA6562	NYU_014_12_PBXW0166	BHHTWHBCXX	1	8	6	F11	JM0583	296497	12 RLA	SORP 70/70	2C	NYU_014_12_PBXW0166	 Nla3 NYU_014 libraries	NYU_014	PBXW0166
0	CJA6563	NYU_014_12_PBXW0166	BHHTWHBCXX	1	8	7	G11	JM0583	296497	12 RLA	SORP 70/70	2C	NYU_014_12_PBXW0166	 Nla3 NYU_014 libraries	NYU_014	PBXW0166
0	CJA6564	NYU_014_12_PBXW0166	BHHTWHBCXX	1	8	8	H11	JM0583	296497	12 RLA	SORP 70/70	2C	NYU_014_12_PBXW0166	 Nla3 NYU_014 libraries	NYU_014	PBXW0166
0	CJA6565	NYU_014_12_PBXW0166	BHHTWHBCXX	1	12	1	A12	JM0583	296497	12 RLA	SORP 70/70	>2C	NYU_014_12_PBXW0166	 Nla3 NYU_014 libraries	NYU_014	PBXW0166
0	CJA6566	NYU_014_12_PBXW0166	BHHTWHBCXX	1	12	2	B12	JM0583	296497	12 RLA	SORP 70/70	>2C	NYU_014_12_PBXW0166	 Nla3 NYU_014 libraries	NYU_014	PBXW0166
0	CJA6567	NYU_014_12_PBXW0166	BHHTWHBCXX	1	12	3	C12	JM0583	296497	12 RLA	SORP 70/70	>2C	NYU_014_12_PBXW0166	 Nla3 NYU_014 libraries	NYU_014	PBXW0166
0	CJA6568	NYU_014_12_PBXW0166	BHHTWHBCXX	1	12	4	D12	JM0583	296497	12 RLA	SORP 70/70	>2C	NYU_014_12_PBXW0166	 Nla3 NYU_014 libraries	NYU_014	PBXW0166
0	CJA6569	NYU_014_12_PBXW0166	BHHTWHBCXX	1	12	5	E12	JM0583	296497	12 RLA	SORP 70/70	>2C	NYU_014_12_PBXW0166	 Nla3 NYU_014 libraries	NYU_014	PBXW0166
0	CJA6570	NYU_014_12_PBXW0166	BHHTWHBCXX	1	12	6	F12	JM0583	296497	12 RLA	SORP 70/70	>2C	NYU_014_12_PBXW0166	 Nla3 NYU_014 libraries	NYU_014	PBXW0166
0	CJA6571	NYU_014_12_PBXW0166	BHHTWHBCXX	1	12	7	G12	JM0583	296497	12 RLA	SORP 70/70	>2C	NYU_014_12_PBXW0166	 Nla3 NYU_014 libraries	NYU_014	PBXW0166
0	CJA6572	NYU_014_12_PBXW0166	BHHTWHBCXX	1	12	8	H12	JM0583	296497	12 RLA	SORP 70/70	>2C	NYU_014_12_PBXW0166	 Nla3 NYU_014 libraries	NYU_014	PBXW0166
0	CJA6573	9727420_RPC0014_Area_3	BHHTWHBCXX	1	13	1	A1	JM0583	296497	3	SORP 70/70	2C	9727420 RPC0014 Area 3 	 Nla3 COR_003 libraries for comaprison to WGA'd CJA1098-CJA1113 and CJA1130-CJA1156	COR_003	RPC0014 Area 3 GS9 (4 + 5) invading SV
0	CJA6574	9727420_RPC0014_Area_3	BHHTWHBCXX	1	13	2	B1	JM0583	296497	3	SORP 70/70	2C	9727420 RPC0014 Area 3 	 Nla3 COR_003 libraries for comaprison to WGA'd CJA1098-CJA1113 and CJA1130-CJA1156	COR_003	RPC0014 Area 3 GS9 (4 + 5) invading SV
0	CJA6575	9727420_RPC0014_Area_3	BHHTWHBCXX	1	13	3	C1	JM0583	296497	3	SORP 70/70	2C	9727420 RPC0014 Area 3 	 Nla3 COR_003 libraries for comaprison to WGA'd CJA1098-CJA1113 and CJA1130-CJA1156	COR_003	RPC0014 Area 3 GS9 (4 + 5) invading SV
0	CJA6576	9727420_RPC0014_Area_3	BHHTWHBCXX	1	13	4	D1	JM0583	296497	3	SORP 70/70	2C	9727420 RPC0014 Area 3 	 Nla3 COR_003 libraries for comaprison to WGA'd CJA1098-CJA1113 and CJA1130-CJA1156	COR_003	RPC0014 Area 3 GS9 (4 + 5) invading SV
0	CJA6577	9727420_RPC0014_Area_3	BHHTWHBCXX	1	13	5	E1	JM0583	296497	3	SORP 70/70	2C	9727420 RPC0014 Area 3 	 Nla3 COR_003 libraries for comaprison to WGA'd CJA1098-CJA1113 and CJA1130-CJA1156	COR_003	RPC0014 Area 3 GS9 (4 + 5) invading SV
0	CJA6578	9727420_RPC0014_Area_3	BHHTWHBCXX	1	13	6	F1	JM0583	296497	3	SORP 70/70	2C	9727420 RPC0014 Area 3 	 Nla3 COR_003 libraries for comaprison to WGA'd CJA1098-CJA1113 and CJA1130-CJA1156	COR_003	RPC0014 Area 3 GS9 (4 + 5) invading SV
0	CJA6579	9727420_RPC0014_Area_3	BHHTWHBCXX	1	13	7	G1	JM0583	296497	3	SORP 70/70	2C	9727420 RPC0014 Area 3 	 Nla3 COR_003 libraries for comaprison to WGA'd CJA1098-CJA1113 and CJA1130-CJA1156	COR_003	RPC0014 Area 3 GS9 (4 + 5) invading SV
0	CJA6580	9727420_RPC0014_Area_3	BHHTWHBCXX	1	13	8	H1	JM0583	296497	3	SORP 70/70	2C	9727420 RPC0014 Area 3 	 Nla3 COR_003 libraries for comaprison to WGA'd CJA1098-CJA1113 and CJA1130-CJA1156	COR_003	RPC0014 Area 3 GS9 (4 + 5) invading SV
0	CJA6581	9727420_RPC0014_Area_3	BHHTWHBCXX	1	14	1	A2	JM0583	296497	3	SORP 70/70	2C	9727420 RPC0014 Area 3 	 Nla3 COR_003 libraries for comaprison to WGA'd CJA1098-CJA1113 and CJA1130-CJA1156	COR_003	RPC0014 Area 3 GS9 (4 + 5) invading SV
0	CJA6582	9727420_RPC0014_Area_3	BHHTWHBCXX	1	14	2	B2	JM0583	296497	3	SORP 70/70	2C	9727420 RPC0014 Area 3 	 Nla3 COR_003 libraries for comaprison to WGA'd CJA1098-CJA1113 and CJA1130-CJA1156	COR_003	RPC0014 Area 3 GS9 (4 + 5) invading SV
0	CJA6583	9727420_RPC0014_Area_3	BHHTWHBCXX	1	14	3	C2	JM0583	296497	3	SORP 70/70	2C	9727420 RPC0014 Area 3 	 Nla3 COR_003 libraries for comaprison to WGA'd CJA1098-CJA1113 and CJA1130-CJA1156	COR_003	RPC0014 Area 3 GS9 (4 + 5) invading SV
0	CJA6584	9727420_RPC0014_Area_3	BHHTWHBCXX	1	14	4	D2	JM0583	296497	3	SORP 70/70	2C	9727420 RPC0014 Area 3 	 Nla3 COR_003 libraries for comaprison to WGA'd CJA1098-CJA1113 and CJA1130-CJA1156	COR_003	RPC0014 Area 3 GS9 (4 + 5) invading SV
0	CJA6585	9727420_RPC0014_Area_3	BHHTWHBCXX	1	14	5	E2	JM0583	296497	3	SORP 70/70	2C	9727420 RPC0014 Area 3 	 Nla3 COR_003 libraries for comaprison to WGA'd CJA1098-CJA1113 and CJA1130-CJA1156	COR_003	RPC0014 Area 3 GS9 (4 + 5) invading SV
0	CJA6586	9727420_RPC0014_Area_3	BHHTWHBCXX	1	14	6	F2	JM0583	296497	3	SORP 70/70	2C	9727420 RPC0014 Area 3 	 Nla3 COR_003 libraries for comaprison to WGA'd CJA1098-CJA1113 and CJA1130-CJA1156	COR_003	RPC0014 Area 3 GS9 (4 + 5) invading SV
0	CJA6587	9727420_RPC0014_Area_3	BHHTWHBCXX	1	14	7	G2	JM0583	296497	3	SORP 70/70	2C	9727420 RPC0014 Area 3 	 Nla3 COR_003 libraries for comaprison to WGA'd CJA1098-CJA1113 and CJA1130-CJA1156	COR_003	RPC0014 Area 3 GS9 (4 + 5) invading SV
0	CJA6588	9727420_RPC0014_Area_3	BHHTWHBCXX	1	14	8	H2	JM0583	296497	3	SORP 70/70	2C	9727420 RPC0014 Area 3 	 Nla3 COR_003 libraries for comaprison to WGA'd CJA1098-CJA1113 and CJA1130-CJA1156	COR_003	RPC0014 Area 3 GS9 (4 + 5) invading SV
0	CJA6589	9727420_RPC0014_Area_3	BHHTWHBCXX	1	15	1	A3	JM0583	296497	3	SORP 70/70	2C	9727420 RPC0014 Area 3 	 Nla3 COR_003 libraries for comaprison to WGA'd CJA1098-CJA1113 and CJA1130-CJA1156	COR_003	RPC0014 Area 3 GS9 (4 + 5) invading SV
0	CJA6590	9727420_RPC0014_Area_3	BHHTWHBCXX	1	15	2	B3	JM0583	296497	3	SORP 70/70	2C	9727420 RPC0014 Area 3 	 Nla3 COR_003 libraries for comaprison to WGA'd CJA1098-CJA1113 and CJA1130-CJA1156	COR_003	RPC0014 Area 3 GS9 (4 + 5) invading SV
0	CJA6591	9727420_RPC0014_Area_3	BHHTWHBCXX	1	15	3	C3	JM0583	296497	3	SORP 70/70	2C	9727420 RPC0014 Area 3 	 Nla3 COR_003 libraries for comaprison to WGA'd CJA1098-CJA1113 and CJA1130-CJA1156	COR_003	RPC0014 Area 3 GS9 (4 + 5) invading SV
0	CJA6592	9727420_RPC0014_Area_3	BHHTWHBCXX	1	15	4	D3	JM0583	296497	3	SORP 70/70	2C	9727420 RPC0014 Area 3 	 Nla3 COR_003 libraries for comaprison to WGA'd CJA1098-CJA1113 and CJA1130-CJA1156	COR_003	RPC0014 Area 3 GS9 (4 + 5) invading SV
0	CJA6593	9727420_RPC0014_Area_3	BHHTWHBCXX	1	15	5	E3	JM0583	296497	3	SORP 70/70	2C	9727420 RPC0014 Area 3 	 Nla3 COR_003 libraries for comaprison to WGA'd CJA1098-CJA1113 and CJA1130-CJA1156	COR_003	RPC0014 Area 3 GS9 (4 + 5) invading SV
0	CJA6594	9727420_RPC0014_Area_3	BHHTWHBCXX	1	15	6	F3	JM0583	296497	3	SORP 70/70	2C	9727420 RPC0014 Area 3 	 Nla3 COR_003 libraries for comaprison to WGA'd CJA1098-CJA1113 and CJA1130-CJA1156	COR_003	RPC0014 Area 3 GS9 (4 + 5) invading SV
0	CJA6595	9727420_RPC0014_Area_3	BHHTWHBCXX	1	15	7	G3	JM0583	296497	3	SORP 70/70	2C	9727420 RPC0014 Area 3 	 Nla3 COR_003 libraries for comaprison to WGA'd CJA1098-CJA1113 and CJA1130-CJA1156	COR_003	RPC0014 Area 3 GS9 (4 + 5) invading SV
0	CJA6596	9727420_RPC0014_Area_3	BHHTWHBCXX	1	15	8	H3	JM0583	296497	3	SORP 70/70	2C	9727420 RPC0014 Area 3 	 Nla3 COR_003 libraries for comaprison to WGA'd CJA1098-CJA1113 and CJA1130-CJA1156	COR_003	RPC0014 Area 3 GS9 (4 + 5) invading SV
0	CJA6597	NYU_014_4_PBXW0158	BHHTWHBCXX	1	16	1	A1	JM0583	296497	4 LMB	SORP 70/70	Micronuc	NYU_014_4_PBXW0158	 Nla3 NYU_014 libraries Micronuclei	NYU_014	PBXW0158 Micronuclei
0	CJA6598	NYU_014_4_PBXW0158	BHHTWHBCXX	1	16	5	B1	JM0583	296497	4 LMB	SORP 70/70	Micronuc	NYU_014_4_PBXW0158	 Nla3 NYU_014 libraries Micronuclei	NYU_014	PBXW0158 Micronuclei
0	CJA6599	NYU_014_4_PBXW0158	BHHTWHBCXX	1	16	6	C1	JM0583	296497	4 LMB	SORP 70/70	Micronuc	NYU_014_4_PBXW0158	 Nla3 NYU_014 libraries Micronuclei	NYU_014	PBXW0158 Micronuclei
0	CJA6600	NYU_014_4_PBXW0158	BHHTWHBCXX	1	16	7	D1	JM0583	296497	4 LMB	SORP 70/70	Micronuc	NYU_014_4_PBXW0158	 Nla3 NYU_014 libraries Micronuclei	NYU_014	PBXW0158 Micronuclei
0	CJA6601	NYU_014_4_PBXW0158	BHHTWHBCXX	1	16	2	E1	JM0583	296497	4 LMB	SORP 70/70	Micronuc	NYU_014_4_PBXW0158	 Nla3 NYU_014 libraries Micronuclei	NYU_014	PBXW0158 Micronuclei
0	CJA6602	NYU_014_4_PBXW0158	BHHTWHBCXX	1	16	3	F1	JM0583	296497	4 LMB	SORP 70/70	Micronuc	NYU_014_4_PBXW0158	 Nla3 NYU_014 libraries Micronuclei	NYU_014	PBXW0158 Micronuclei
0	CJA6603	NYU_014_4_PBXW0158	BHHTWHBCXX	1	16	8	G1	JM0583	296497	4 LMB	SORP 70/70	Micronuc	NYU_014_4_PBXW0158	 Nla3 NYU_014 libraries Micronuclei	NYU_014	PBXW0158 Micronuclei
0	CJA6604	NYU_014_4_PBXW0158	BHHTWHBCXX	1	16	4	H1	JM0583	296497	4 LMB	SORP 70/70	Micronuc	NYU_014_4_PBXW0158	 Nla3 NYU_014 libraries Micronuclei	NYU_014	PBXW0158 Micronuclei
0	CJA6605	NYU_014_4_PBXW0158	BHHTWHBCXX	1	1	5	A2	JM0584	296498	4 LMB	SORP 70/70	Micronuc	NYU_014_4_PBXW0158	 Nla3 NYU_014 libraries Micronuclei	NYU_014	PBXW0158 Micronuclei
0	CJA6606	NYU_014_4_PBXW0158	BHHTWHBCXX	1	1	1	B2	JM0584	296498	4 LMB	SORP 70/70	Micronuc	NYU_014_4_PBXW0158	 Nla3 NYU_014 libraries Micronuclei	NYU_014	PBXW0158 Micronuclei
0	CJA6607	NYU_014_4_PBXW0158	BHHTWHBCXX	1	1	6	C2	JM0584	296498	4 LMB	SORP 70/70	Micronuc	NYU_014_4_PBXW0158	 Nla3 NYU_014 libraries Micronuclei	NYU_014	PBXW0158 Micronuclei
0	CJA6608	NYU_014_4_PBXW0158	BHHTWHBCXX	1	1	2	D2	JM0584	296498	4 LMB	SORP 70/70	Micronuc	NYU_014_4_PBXW0158	 Nla3 NYU_014 libraries Micronuclei	NYU_014	PBXW0158 Micronuclei
0	CJA6609	NYU_014_4_PBXW0158	BHHTWHBCXX	1	1	7	E2	JM0584	296498	4 LMB	SORP 70/70	Micronuc	NYU_014_4_PBXW0158	 Nla3 NYU_014 libraries Micronuclei	NYU_014	PBXW0158 Micronuclei
0	CJA6610	NYU_014_4_PBXW0158	BHHTWHBCXX	1	1	3	F2	JM0584	296498	4 LMB	SORP 70/70	Micronuc	NYU_014_4_PBXW0158	 Nla3 NYU_014 libraries Micronuclei	NYU_014	PBXW0158 Micronuclei
0	CJA6611	NYU_014_4_PBXW0158	BHHTWHBCXX	1	1	4	G2	JM0584	296498	4 LMB	SORP 70/70	Micronuc	NYU_014_4_PBXW0158	 Nla3 NYU_014 libraries Micronuclei	NYU_014	PBXW0158 Micronuclei
0	CJA6612	NYU_014_4_PBXW0158	BHHTWHBCXX	1	1	8	H2	JM0584	296498	4 LMB	SORP 70/70	Micronuc	NYU_014_4_PBXW0158	 Nla3 NYU_014 libraries Micronuclei	NYU_014	PBXW0158 Micronuclei
0	CJA6613	NYU_014_8_PBXW0162	BHHTWHBCXX	1	2	1	A3	JM0584	296498	8RMM	SORP 70/70	Micronuc	NYU_014_8_PBXW0162	 Nla3 NYU_014 libraries Micronuclei	NYU_014	PBXW0162 Micronuclei
0	CJA6614	NYU_014_8_PBXW0162	BHHTWHBCXX	1	2	2	B3	JM0584	296498	8RMM	SORP 70/70	Micronuc	NYU_014_8_PBXW0162	 Nla3 NYU_014 libraries Micronuclei	NYU_014	PBXW0162 Micronuclei
0	CJA6615	NYU_014_8_PBXW0162	BHHTWHBCXX	1	2	5	C3	JM0584	296498	8RMM	SORP 70/70	Micronuc	NYU_014_8_PBXW0162	 Nla3 NYU_014 libraries Micronuclei	NYU_014	PBXW0162 Micronuclei
0	CJA6616	NYU_014_8_PBXW0162	BHHTWHBCXX	1	2	3	D3	JM0584	296498	8RMM	SORP 70/70	Micronuc	NYU_014_8_PBXW0162	 Nla3 NYU_014 libraries Micronuclei	NYU_014	PBXW0162 Micronuclei
0	CJA6617	NYU_014_8_PBXW0162	BHHTWHBCXX	1	2	6	E3	JM0584	296498	8RMM	SORP 70/70	Micronuc	NYU_014_8_PBXW0162	 Nla3 NYU_014 libraries Micronuclei	NYU_014	PBXW0162 Micronuclei
0	CJA6618	NYU_014_8_PBXW0162	BHHTWHBCXX	1	2	7	F3	JM0584	296498	8RMM	SORP 70/70	Micronuc	NYU_014_8_PBXW0162	 Nla3 NYU_014 libraries Micronuclei	NYU_014	PBXW0162 Micronuclei
0	CJA6619	NYU_014_8_PBXW0162	BHHTWHBCXX	1	2	8	G3	JM0584	296498	8RMM	SORP 70/70	Micronuc	NYU_014_8_PBXW0162	 Nla3 NYU_014 libraries Micronuclei	NYU_014	PBXW0162 Micronuclei
0	CJA6620	NYU_014_8_PBXW0162	BHHTWHBCXX	1	2	4	H3	JM0584	296498	8RMM	SORP 70/70	Micronuc	NYU_014_8_PBXW0162	 Nla3 NYU_014 libraries Micronuclei	NYU_014	PBXW0162 Micronuclei
0	CJA6621	NYU_014_8_PBXW0162	BHHTWHBCXX	1	4	5	A4	JM0584	296498	8RMM	SORP 70/70	Micronuc	NYU_014_8_PBXW0162	 Nla3 NYU_014 libraries Micronuclei	NYU_014	PBXW0162 Micronuclei
0	CJA6622	NYU_014_8_PBXW0162	BHHTWHBCXX	1	4	1	B4	JM0584	296498	8RMM	SORP 70/70	Micronuc	NYU_014_8_PBXW0162	 Nla3 NYU_014 libraries Micronuclei	NYU_014	PBXW0162 Micronuclei
0	CJA6623	NYU_014_8_PBXW0162	BHHTWHBCXX	1	4	6	C4	JM0584	296498	8RMM	SORP 70/70	Micronuc	NYU_014_8_PBXW0162	 Nla3 NYU_014 libraries Micronuclei	NYU_014	PBXW0162 Micronuclei
0	CJA6624	NYU_014_8_PBXW0162	BHHTWHBCXX	1	4	7	D4	JM0584	296498	8RMM	SORP 70/70	Micronuc	NYU_014_8_PBXW0162	 Nla3 NYU_014 libraries Micronuclei	NYU_014	PBXW0162 Micronuclei
0	CJA6625	NYU_014_8_PBXW0162	BHHTWHBCXX	1	4	2	E4	JM0584	296498	8RMM	SORP 70/70	Micronuc	NYU_014_8_PBXW0162	 Nla3 NYU_014 libraries Micronuclei	NYU_014	PBXW0162 Micronuclei
0	CJA6626	NYU_014_8_PBXW0162	BHHTWHBCXX	1	4	3	F4	JM0584	296498	8RMM	SORP 70/70	Micronuc	NYU_014_8_PBXW0162	 Nla3 NYU_014 libraries Micronuclei	NYU_014	PBXW0162 Micronuclei
0	CJA6627	NYU_014_8_PBXW0162	BHHTWHBCXX	1	4	4	G4	JM0584	296498	8RMM	SORP 70/70	Micronuc	NYU_014_8_PBXW0162	 Nla3 NYU_014 libraries Micronuclei	NYU_014	PBXW0162 Micronuclei
0	CJA6628	NYU_014_8_PBXW0162	BHHTWHBCXX	1	4	8	H4	JM0584	296498	8RMM	SORP 70/70	Micronuc	NYU_014_8_PBXW0162	 Nla3 NYU_014 libraries Micronuclei	NYU_014	PBXW0162 Micronuclei
0	CJA6629	9727420_RPC0014_Area_3	BHHTWHBCXX	1	7	1	A1	JM0584	296498	3	SORP 70/70	2C	9727420 RPC0014 Area 3 	 Nla3 COR_003 libraries for comaprison to WGA'd CJA1098-CJA1113 and CJA1130-CJA1156	COR_003	RPC0014 Area 3 GS9 (4 + 5) invading SV
0	CJA6630	9727420_RPC0014_Area_3	BHHTWHBCXX	1	7	2	B1	JM0584	296498	3	SORP 70/70	2C	9727420 RPC0014 Area 3 	 Nla3 COR_003 libraries for comaprison to WGA'd CJA1098-CJA1113 and CJA1130-CJA1156	COR_003	RPC0014 Area 3 GS9 (4 + 5) invading SV
0	CJA6631	9727420_RPC0014_Area_3	BHHTWHBCXX	1	7	3	C1	JM0584	296498	3	SORP 70/70	2C	9727420 RPC0014 Area 3 	 Nla3 COR_003 libraries for comaprison to WGA'd CJA1098-CJA1113 and CJA1130-CJA1156	COR_003	RPC0014 Area 3 GS9 (4 + 5) invading SV
